Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2022-06-23,S001,P0001,Clothing,West,492,268,144,263.81,13.76,20,Snowy,0,14.59,Summer,2022,6,23,3,25,0,238.0,260.0,259.0,173.0,175.85714285714286,167.83333333333334
2022-06-24,S001,P0001,Furniture,North,321,95,164,107.92,96.38,20,Sunny,1,95.65,Spring,2022,6,24,4,25,0,268.0,53.0,158.0,68.0,177.0,171.0
2022-06-25,S001,P0001,Toys,North,454,202,109,199.67,19.9,5,Snowy,1,17.02,Autumn,2022,6,25,5,25,1,95.0,31.0,254.0,200.0,183.0,171.9
2022-06-26,S001,P0001,Furniture,North,74,8,93,21.87,23.59,5,Rainy,1,20.6,Autumn,2022,6,26,6,25,1,202.0,253.0,315.0,32.0,207.42857142857142,171.96666666666667
2022-06-27,S001,P0001,Toys,North,421,48,185,48.5,11.81,0,Snowy,0,14.38,Summer,2022,6,27,0,26,0,8.0,205.0,58.0,393.0,172.42857142857142,171.16666666666666
2022-06-28,S001,P0001,Groceries,South,332,256,55,256.57,15.81,10,Snowy,0,17.15,Winter,2022,6,28,1,26,0,48.0,191.0,109.0,11.0,150.0,159.66666666666666
2022-06-29,S001,P0001,Clothing,North,58,22,103,22.15,80.64,0,Rainy,1,85.29,Summer,2022,6,29,2,26,0,256.0,238.0,98.0,307.0,159.28571428571428,167.83333333333334
2022-06-30,S001,P0001,Clothing,North,452,151,129,159.37,74.75,5,Sunny,0,73.99,Summer,2022,6,30,3,26,0,22.0,268.0,260.0,109.0,128.42857142857142,158.33333333333334
2022-07-01,S001,P0001,Clothing,South,372,35,152,37.91,43.74,0,Sunny,0,39.82,Autumn,2022,7,1,4,26,0,151.0,95.0,53.0,198.0,111.71428571428571,159.73333333333332
2022-07-02,S001,P0001,Groceries,East,61,8,20,-1.43,42.42,0,Cloudy,0,40.55,Autumn,2022,7,2,5,26,1,35.0,202.0,31.0,385.0,103.14285714285714,154.3
2022-07-03,S001,P0001,Furniture,South,149,92,140,97.47,79.84,0,Rainy,1,78.34,Spring,2022,7,3,6,26,1,8.0,8.0,253.0,25.0,75.42857142857143,141.73333333333332
2022-07-04,S001,P0001,Electronics,West,483,143,114,153.26,15.79,15,Cloudy,1,19.12,Autumn,2022,7,4,0,27,0,92.0,48.0,205.0,48.0,87.42857142857143,143.96666666666667
2022-07-05,S001,P0001,Toys,North,104,75,160,78.99,81.22,10,Snowy,1,84.72,Summer,2022,7,5,1,27,0,143.0,256.0,191.0,164.0,101.0,147.13333333333333
2022-07-06,S001,P0001,Groceries,East,305,4,157,21.76,46.96,20,Rainy,1,49.08,Autumn,2022,7,6,2,27,0,75.0,22.0,238.0,113.0,75.14285714285714,144.16666666666666
2022-07-07,S001,P0001,Toys,East,115,70,170,60.33,96.25,5,Snowy,0,94.4,Summer,2022,7,7,3,27,0,4.0,151.0,268.0,237.0,72.57142857142857,140.53333333333333
2022-07-08,S001,P0001,Groceries,West,145,118,161,130.28,78.51,5,Snowy,1,79.41,Summer,2022,7,8,4,27,0,70.0,35.0,95.0,90.0,61.0,134.96666666666667
2022-07-09,S001,P0001,Groceries,West,190,6,128,-0.67,56.87,20,Cloudy,0,56.37,Spring,2022,7,9,5,27,1,118.0,8.0,202.0,259.0,72.85714285714286,135.9
2022-07-10,S001,P0001,Electronics,West,475,56,44,52.08,35.38,0,Sunny,0,35.22,Summer,2022,7,10,6,27,1,6.0,92.0,8.0,158.0,72.57142857142857,127.46666666666667
2022-07-11,S001,P0001,Furniture,East,429,310,167,302.51,70.64,15,Cloudy,0,73.95,Autumn,2022,7,11,0,28,0,56.0,143.0,48.0,254.0,67.42857142857143,124.06666666666666
2022-07-12,S001,P0001,Toys,South,152,87,139,79.62,37.08,20,Rainy,0,32.6,Winter,2022,7,12,1,28,0,310.0,75.0,256.0,315.0,91.28571428571429,125.93333333333334
2022-07-13,S001,P0001,Clothing,South,329,194,134,191.53,45.95,15,Cloudy,1,45.45,Spring,2022,7,13,2,28,0,87.0,4.0,22.0,58.0,93.0,118.33333333333333
2022-07-14,S001,P0001,Toys,North,399,374,186,381.8,97.5,20,Snowy,0,94.97,Summer,2022,7,14,3,28,0,194.0,70.0,151.0,109.0,120.14285714285714,122.86666666666666
2022-07-15,S001,P0001,Groceries,North,82,63,80,80.63,49.01,15,Cloudy,1,45.88,Winter,2022,7,15,4,28,0,374.0,118.0,35.0,98.0,163.57142857142858,131.7
2022-07-16,S001,P0001,Furniture,South,87,39,146,37.8,79.94,0,Cloudy,1,83.3,Summer,2022,7,16,5,28,1,63.0,6.0,8.0,260.0,155.71428571428572,130.53333333333333
2022-07-17,S001,P0001,Electronics,North,63,12,196,6.27,33.84,20,Sunny,1,29.74,Autumn,2022,7,17,6,28,1,39.0,56.0,92.0,53.0,160.42857142857142,123.16666666666667
2022-07-18,S001,P0001,Furniture,South,193,42,85,44.03,34.46,10,Sunny,0,37.37,Summer,2022,7,18,0,29,0,12.0,310.0,143.0,31.0,154.14285714285714,121.8
2022-07-19,S001,P0001,Toys,South,238,179,198,178.55,56.65,10,Rainy,1,54.38,Autumn,2022,7,19,1,29,0,42.0,87.0,75.0,253.0,115.85714285714286,122.16666666666667
2022-07-20,S001,P0001,Electronics,East,392,114,92,111.42,81.18,0,Cloudy,1,77.62,Winter,2022,7,20,2,29,0,179.0,194.0,4.0,205.0,129.0,119.7
2022-07-21,S001,P0001,Clothing,West,498,183,70,187.08,36.04,20,Sunny,0,40.66,Summer,2022,7,21,3,29,0,114.0,374.0,70.0,191.0,117.57142857142857,116.66666666666667
2022-07-22,S001,P0001,Clothing,East,422,88,101,91.67,92.32,10,Cloudy,0,94.95,Winter,2022,7,22,4,29,0,183.0,63.0,118.0,238.0,90.28571428571429,116.4
2022-07-23,S001,P0001,Groceries,West,315,236,82,241.58,45.02,0,Snowy,0,47.05,Autumn,2022,7,23,5,29,1,88.0,39.0,6.0,268.0,93.85714285714286,111.4
2022-07-24,S001,P0001,Toys,East,337,292,107,290.05,43.51,15,Snowy,1,39.9,Autumn,2022,7,24,6,29,1,236.0,12.0,56.0,95.0,122.0,110.33333333333333
2022-07-25,S001,P0001,Clothing,North,96,34,164,48.12,44.95,20,Snowy,1,43.78,Autumn,2022,7,25,0,30,0,292.0,42.0,310.0,202.0,162.0,116.9
2022-07-26,S001,P0001,Furniture,North,212,153,120,172.55,30.28,10,Sunny,1,26.82,Spring,2022,7,26,1,30,0,34.0,179.0,87.0,8.0,160.85714285714286,111.3
2022-07-27,S001,P0001,Clothing,North,404,266,128,282.32,80.67,15,Snowy,1,82.11,Summer,2022,7,27,2,30,0,153.0,114.0,194.0,48.0,157.14285714285714,116.13333333333334
2022-07-28,S001,P0001,Groceries,South,314,312,83,308.96,74.05,15,Cloudy,1,74.41,Spring,2022,7,28,3,30,0,266.0,183.0,374.0,256.0,178.85714285714286,123.4
2022-07-29,S001,P0001,Groceries,West,304,177,41,177.06,45.77,0,Sunny,0,47.74,Autumn,2022,7,29,4,30,0,312.0,88.0,63.0,22.0,197.28571428571428,125.26666666666667
2022-07-30,S001,P0001,Groceries,South,418,202,58,209.87,99.17,20,Cloudy,0,101.36,Winter,2022,7,30,5,30,1,177.0,236.0,39.0,151.0,210.0,130.43333333333334
2022-07-31,S001,P0001,Furniture,East,423,322,39,338.0,87.79,0,Sunny,0,86.17,Spring,2022,7,31,6,30,1,202.0,292.0,12.0,35.0,205.14285714285714,132.13333333333333
2022-08-01,S001,P0001,Furniture,West,73,67,149,75.93,28.22,15,Rainy,1,29.58,Spring,2022,8,1,0,31,0,322.0,34.0,42.0,8.0,209.42857142857142,141.7
2022-08-02,S001,P0001,Electronics,West,252,141,108,154.13,87.87,0,Cloudy,0,90.51,Spring,2022,8,2,1,31,0,67.0,153.0,179.0,92.0,214.14285714285714,143.66666666666666
2022-08-03,S001,P0001,Clothing,East,329,224,199,239.96,25.2,20,Snowy,1,22.86,Autumn,2022,8,3,2,31,0,141.0,266.0,114.0,143.0,212.42857142857142,145.3
2022-08-04,S001,P0001,Toys,North,405,276,21,276.45,65.97,15,Cloudy,0,67.54,Spring,2022,8,4,3,31,0,224.0,312.0,183.0,75.0,206.42857142857142,148.0
2022-08-05,S001,P0001,Electronics,North,427,27,184,38.51,87.72,10,Snowy,1,83.51,Autumn,2022,8,5,4,31,0,276.0,177.0,88.0,4.0,201.28571428571428,154.7
2022-08-06,S001,P0001,Furniture,West,320,229,63,228.17,64.06,15,Snowy,0,64.54,Summer,2022,8,6,5,31,1,27.0,202.0,236.0,70.0,179.85714285714286,155.46666666666667
2022-08-07,S001,P0001,Electronics,South,420,244,44,261.5,58.96,15,Rainy,0,60.11,Winter,2022,8,7,6,31,1,229.0,322.0,292.0,118.0,183.71428571428572,160.76666666666668
2022-08-08,S001,P0001,Clothing,East,338,46,56,54.41,99.12,0,Snowy,0,99.98,Autumn,2022,8,8,0,32,0,244.0,67.0,34.0,6.0,172.57142857142858,164.96666666666667
2022-08-09,S001,P0001,Furniture,West,211,208,194,217.42,98.6,5,Sunny,0,98.28,Summer,2022,8,9,1,32,0,46.0,141.0,153.0,56.0,169.57142857142858,166.3
2022-08-10,S001,P0001,Electronics,North,278,16,30,20.77,62.69,5,Sunny,1,63.49,Spring,2022,8,10,2,32,0,208.0,224.0,266.0,310.0,179.14285714285714,171.36666666666667
2022-08-11,S001,P0001,Groceries,East,479,178,183,190.91,33.11,5,Rainy,0,30.79,Winter,2022,8,11,3,32,0,16.0,276.0,312.0,87.0,149.42857142857142,161.56666666666666
2022-08-12,S001,P0001,Toys,East,182,153,153,166.26,40.65,15,Cloudy,1,42.0,Autumn,2022,8,12,4,32,0,178.0,27.0,177.0,194.0,135.42857142857142,164.6
2022-08-13,S001,P0001,Clothing,West,77,71,190,85.88,57.41,10,Cloudy,1,60.47,Summer,2022,8,13,5,32,1,153.0,229.0,202.0,374.0,153.42857142857142,163.23333333333332
2022-08-14,S001,P0001,Electronics,South,492,344,79,359.21,79.74,20,Rainy,0,78.1,Winter,2022,8,14,6,32,1,71.0,244.0,322.0,63.0,130.85714285714286,153.13333333333333
2022-08-15,S001,P0001,Groceries,South,187,156,51,150.99,95.07,10,Sunny,0,92.8,Spring,2022,8,15,0,33,0,344.0,46.0,67.0,39.0,145.14285714285714,162.5
2022-08-16,S001,P0001,Electronics,South,348,129,96,124.3,70.95,5,Rainy,1,72.86,Autumn,2022,8,16,1,33,0,156.0,208.0,141.0,12.0,160.85714285714286,166.4
2022-08-17,S001,P0001,Clothing,West,404,248,34,265.98,25.53,10,Cloudy,1,27.14,Winter,2022,8,17,2,33,0,129.0,16.0,224.0,42.0,149.57142857142858,170.3
2022-08-18,S001,P0001,Toys,North,70,4,117,22.14,41.42,5,Sunny,1,43.64,Winter,2022,8,18,3,33,0,248.0,178.0,276.0,179.0,182.71428571428572,177.16666666666666
2022-08-19,S001,P0001,Electronics,North,192,178,70,192.76,21.86,0,Rainy,0,23.9,Autumn,2022,8,19,4,33,0,4.0,153.0,27.0,114.0,157.85714285714286,171.33333333333334
2022-08-20,S001,P0001,Furniture,East,418,376,165,372.87,80.76,5,Snowy,1,82.52,Winter,2022,8,20,5,33,1,178.0,71.0,229.0,183.0,161.42857142857142,173.46666666666667
2022-08-21,S001,P0001,Furniture,North,263,176,26,176.63,97.35,15,Rainy,0,102.28,Summer,2022,8,21,6,33,1,376.0,344.0,244.0,88.0,205.0,179.9
2022-08-22,S001,P0001,Groceries,East,248,74,114,88.75,61.73,15,Sunny,0,61.65,Winter,2022,8,22,0,34,0,176.0,156.0,46.0,236.0,181.0,182.83333333333334
2022-08-23,S001,P0001,Electronics,West,497,227,119,229.28,82.81,20,Cloudy,0,79.69,Winter,2022,8,23,1,34,0,74.0,129.0,208.0,292.0,169.28571428571428,177.43333333333334
2022-08-24,S001,P0001,Groceries,East,298,42,98,38.36,44.19,5,Rainy,1,46.53,Autumn,2022,8,24,2,34,0,227.0,248.0,16.0,34.0,183.28571428571428,175.26666666666668
2022-08-25,S001,P0001,Toys,East,260,63,26,81.8,33.23,5,Rainy,1,33.56,Spring,2022,8,25,3,34,0,42.0,4.0,178.0,153.0,153.85714285714286,175.53333333333333
2022-08-26,S001,P0001,Clothing,West,355,165,147,158.1,42.44,5,Sunny,1,46.87,Summer,2022,8,26,4,34,0,63.0,178.0,153.0,266.0,162.28571428571428,172.53333333333333
2022-08-27,S001,P0001,Groceries,North,341,225,105,225.93,80.7,5,Sunny,1,82.68,Winter,2022,8,27,5,34,1,165.0,376.0,71.0,312.0,160.42857142857142,169.16666666666666
2022-08-28,S001,P0001,Clothing,West,65,11,175,7.9,45.23,5,Sunny,1,41.33,Winter,2022,8,28,6,34,1,225.0,176.0,344.0,177.0,138.85714285714286,166.26666666666668
2022-08-29,S001,P0001,Furniture,West,205,180,82,191.15,72.86,0,Cloudy,0,76.81,Spring,2022,8,29,0,35,0,11.0,74.0,156.0,202.0,115.28571428571429,160.73333333333332
2022-08-30,S001,P0001,Furniture,North,270,164,71,160.58,37.33,0,Snowy,0,40.49,Autumn,2022,8,30,1,35,0,180.0,227.0,129.0,322.0,130.42857142857142,160.0
2022-08-31,S001,P0001,Electronics,North,278,204,104,211.37,25.2,15,Sunny,0,29.05,Winter,2022,8,31,2,35,0,164.0,42.0,248.0,67.0,121.42857142857143,154.73333333333332
2022-09-01,S001,P0001,Electronics,South,61,17,49,32.92,50.89,15,Snowy,1,47.53,Autumn,2022,9,1,3,35,0,204.0,63.0,4.0,141.0,144.57142857142858,159.3
2022-09-02,S001,P0001,Clothing,West,157,155,86,145.5,38.87,0,Rainy,0,37.89,Summer,2022,9,2,4,35,0,17.0,165.0,178.0,224.0,138.0,155.16666666666666
2022-09-03,S001,P0001,Clothing,East,179,153,174,155.65,13.1,0,Sunny,0,16.11,Spring,2022,9,3,5,35,1,155.0,225.0,376.0,276.0,136.57142857142858,152.86666666666667
2022-09-04,S001,P0001,Toys,West,290,59,100,67.75,37.08,0,Rainy,0,32.63,Spring,2022,9,4,6,35,1,153.0,11.0,176.0,27.0,126.28571428571429,148.76666666666668
2022-09-05,S001,P0001,Clothing,South,460,64,84,69.46,39.31,15,Snowy,0,35.96,Spring,2022,9,5,0,36,0,59.0,180.0,74.0,229.0,133.14285714285714,149.83333333333334
2022-09-06,S001,P0001,Electronics,East,385,365,92,363.19,95.87,0,Cloudy,0,95.64,Summer,2022,9,6,1,36,0,64.0,164.0,227.0,244.0,116.57142857142857,144.33333333333334
2022-09-07,S001,P0001,Clothing,South,95,71,151,70.51,37.45,10,Sunny,1,36.16,Winter,2022,9,7,2,36,0,365.0,204.0,42.0,46.0,145.28571428571428,148.36666666666667
2022-09-08,S001,P0001,Groceries,North,83,48,154,54.61,16.62,20,Cloudy,1,15.11,Autumn,2022,9,8,3,36,0,71.0,17.0,63.0,208.0,126.28571428571429,149.2
2022-09-09,S001,P0001,Toys,North,220,0,102,-6.71,38.45,20,Sunny,1,39.51,Winter,2022,9,9,4,36,0,48.0,155.0,165.0,16.0,130.71428571428572,143.86666666666667
2022-09-10,S001,P0001,Toys,East,344,228,100,238.17,84.98,20,Rainy,0,84.45,Summer,2022,9,10,5,36,1,0.0,153.0,225.0,178.0,108.57142857142857,143.33333333333334
2022-09-11,S001,P0001,Electronics,South,315,276,141,287.07,36.82,20,Cloudy,0,41.07,Spring,2022,9,11,6,36,1,228.0,59.0,11.0,153.0,119.28571428571429,145.0
2022-09-12,S001,P0001,Toys,North,388,351,90,344.94,96.51,20,Snowy,1,99.35,Spring,2022,9,12,0,37,0,276.0,64.0,180.0,71.0,150.28571428571428,149.1
2022-09-13,S001,P0001,Electronics,West,498,461,199,468.44,85.21,20,Cloudy,1,83.81,Summer,2022,9,13,1,37,0,351.0,365.0,164.0,344.0,191.28571428571428,158.43333333333334
2022-09-14,S001,P0001,Furniture,South,339,89,157,86.33,56.58,0,Sunny,0,58.26,Winter,2022,9,14,2,37,0,461.0,71.0,204.0,156.0,205.0,162.33333333333334
2022-09-15,S001,P0001,Groceries,North,470,380,109,385.57,52.62,15,Rainy,1,52.38,Summer,2022,9,15,3,37,0,89.0,48.0,17.0,129.0,207.57142857142858,160.1
2022-09-16,S001,P0001,Groceries,West,111,64,93,82.19,90.5,20,Sunny,1,88.37,Autumn,2022,9,16,4,37,0,380.0,0.0,155.0,248.0,255.0,168.46666666666667
2022-09-17,S001,P0001,Clothing,East,420,183,130,189.44,62.9,15,Snowy,0,59.01,Spring,2022,9,17,5,37,1,64.0,228.0,153.0,4.0,264.14285714285717,162.33333333333334
2022-09-18,S001,P0001,Electronics,North,334,46,68,41.78,44.61,15,Cloudy,1,39.92,Spring,2022,9,18,6,37,1,183.0,276.0,59.0,178.0,257.7142857142857,168.3
2022-09-19,S001,P0001,Clothing,North,423,277,89,285.93,22.62,10,Sunny,1,18.38,Spring,2022,9,19,0,38,0,46.0,351.0,64.0,376.0,224.85714285714286,163.9
2022-09-20,S001,P0001,Electronics,West,422,138,199,150.5,79.71,10,Cloudy,1,84.2,Winter,2022,9,20,1,38,0,277.0,461.0,365.0,176.0,214.28571428571428,160.6
2022-09-21,S001,P0001,Clothing,East,355,83,59,89.08,32.67,10,Rainy,1,28.61,Autumn,2022,9,21,2,38,0,138.0,89.0,71.0,74.0,168.14285714285714,159.33333333333334
2022-09-22,S001,P0001,Furniture,South,408,150,20,142.14,49.37,20,Cloudy,1,52.15,Summer,2022,9,22,3,38,0,83.0,380.0,48.0,227.0,167.28571428571428,159.63333333333333
2022-09-23,S001,P0001,Electronics,South,263,31,26,30.06,51.67,20,Snowy,1,53.49,Spring,2022,9,23,4,38,0,150.0,64.0,0.0,42.0,134.42857142857142,157.06666666666666
2022-09-24,S001,P0001,Clothing,South,468,148,23,164.07,85.0,0,Rainy,1,84.44,Autumn,2022,9,24,5,38,1,31.0,183.0,228.0,63.0,129.71428571428572,156.7
2022-09-25,S001,P0001,Furniture,West,270,263,43,265.75,94.64,10,Sunny,1,94.17,Summer,2022,9,25,6,38,1,148.0,46.0,276.0,165.0,124.71428571428571,159.53333333333333
2022-09-26,S001,P0001,Groceries,East,362,248,194,261.34,43.75,15,Cloudy,1,43.92,Summer,2022,9,26,0,39,0,263.0,277.0,351.0,225.0,155.71428571428572,162.8
2022-09-27,S001,P0001,Groceries,West,103,41,33,54.49,76.75,15,Sunny,0,81.28,Summer,2022,9,27,1,39,0,248.0,138.0,461.0,11.0,151.57142857142858,163.56666666666666
2022-09-28,S001,P0001,Toys,East,104,36,83,44.51,46.66,5,Sunny,1,42.76,Spring,2022,9,28,2,39,0,41.0,83.0,89.0,180.0,137.71428571428572,164.56666666666666
2022-09-29,S001,P0001,Clothing,North,110,108,116,117.65,58.28,0,Rainy,1,56.66,Winter,2022,9,29,3,39,0,36.0,150.0,380.0,164.0,131.0,159.76666666666668
2022-09-30,S001,P0001,Groceries,South,214,59,114,64.08,66.84,10,Cloudy,1,65.54,Spring,2022,9,30,4,39,0,108.0,31.0,64.0,204.0,125.0,157.9
2022-10-01,S001,P0001,Clothing,West,212,201,20,209.06,58.74,10,Snowy,0,62.94,Winter,2022,10,1,5,39,1,59.0,148.0,183.0,17.0,129.0,153.06666666666666
2022-10-02,S001,P0001,Furniture,South,361,336,152,348.68,79.35,20,Snowy,0,79.48,Spring,2022,10,2,6,39,1,201.0,263.0,46.0,155.0,136.57142857142858,159.2
2022-10-03,S001,P0001,Electronics,North,139,125,108,134.23,87.39,5,Rainy,1,85.33,Autumn,2022,10,3,0,40,0,336.0,248.0,277.0,153.0,147.0,165.23333333333332
2022-10-04,S001,P0001,Furniture,South,197,17,155,15.47,38.73,0,Rainy,0,38.79,Winter,2022,10,4,1,40,0,125.0,41.0,138.0,59.0,129.42857142857142,164.3
2022-10-05,S001,P0001,Groceries,West,159,25,42,19.91,19.32,10,Sunny,1,16.25,Spring,2022,10,5,2,40,0,17.0,36.0,83.0,64.0,126.0,162.9
2022-10-06,S001,P0001,Clothing,South,118,39,143,38.87,73.1,15,Rainy,0,77.49,Autumn,2022,10,6,3,40,0,25.0,108.0,150.0,365.0,124.42857142857143,161.6
2022-10-07,S001,P0001,Toys,East,446,322,147,322.39,38.45,10,Sunny,1,41.12,Summer,2022,10,7,4,40,0,39.0,59.0,31.0,71.0,114.57142857142857,150.73333333333332
2022-10-08,S001,P0001,Furniture,East,270,169,58,178.73,73.17,15,Snowy,0,75.17,Summer,2022,10,8,5,40,1,322.0,201.0,148.0,48.0,152.14285714285714,159.1
2022-10-09,S001,P0001,Groceries,South,91,52,108,57.7,80.46,20,Rainy,0,83.16,Summer,2022,10,9,6,40,1,169.0,336.0,263.0,0.0,147.57142857142858,163.13333333333333
2022-10-10,S001,P0001,Electronics,East,343,300,29,312.83,77.43,0,Rainy,1,81.59,Summer,2022,10,10,0,41,0,52.0,125.0,248.0,228.0,107.0,164.86666666666667
2022-10-11,S001,P0001,Clothing,South,97,12,170,5.53,72.38,10,Cloudy,1,75.36,Summer,2022,10,11,1,41,0,300.0,17.0,41.0,276.0,132.0,167.26666666666668
2022-10-12,S001,P0001,Electronics,West,498,315,167,330.7,78.14,15,Snowy,0,76.05,Autumn,2022,10,12,2,41,0,12.0,25.0,36.0,351.0,131.28571428571428,158.46666666666667
2022-10-13,S001,P0001,Furniture,West,90,9,37,23.0,90.38,20,Sunny,0,93.62,Summer,2022,10,13,3,41,0,315.0,39.0,108.0,461.0,172.71428571428572,157.26666666666668
2022-10-14,S001,P0001,Groceries,East,414,317,92,318.92,16.47,0,Snowy,1,18.67,Autumn,2022,10,14,4,41,0,9.0,322.0,59.0,89.0,168.42857142857142,142.2
2022-10-15,S001,P0001,Groceries,North,58,57,81,60.73,69.84,10,Cloudy,1,69.96,Summer,2022,10,15,5,41,1,317.0,169.0,201.0,380.0,167.71428571428572,149.8
2022-10-16,S001,P0001,Toys,East,120,113,77,109.12,41.81,15,Snowy,1,38.68,Spring,2022,10,16,6,41,1,57.0,52.0,336.0,64.0,151.71428571428572,139.03333333333333
2022-10-17,S001,P0001,Clothing,East,440,353,119,352.61,63.43,10,Snowy,0,62.88,Winter,2022,10,17,0,42,0,113.0,300.0,125.0,183.0,160.42857142857142,140.66666666666666
2022-10-18,S001,P0001,Furniture,East,403,274,115,270.03,83.62,10,Cloudy,1,79.44,Summer,2022,10,18,1,42,0,353.0,12.0,17.0,46.0,168.0,146.33333333333334
2022-10-19,S001,P0001,Furniture,East,125,50,99,49.85,67.28,0,Rainy,0,69.32,Spring,2022,10,19,2,42,0,274.0,315.0,25.0,277.0,205.42857142857142,153.93333333333334
2022-10-20,S001,P0001,Furniture,South,325,116,32,127.68,43.3,5,Sunny,1,40.78,Spring,2022,10,20,3,42,0,50.0,9.0,39.0,138.0,167.57142857142858,146.36666666666667
2022-10-21,S001,P0001,Furniture,South,99,37,111,47.78,18.16,0,Snowy,1,20.35,Spring,2022,10,21,4,42,0,116.0,317.0,322.0,83.0,182.85714285714286,145.63333333333333
2022-10-22,S001,P0001,Groceries,North,211,39,188,39.75,53.26,15,Cloudy,0,53.92,Summer,2022,10,22,5,42,1,37.0,57.0,169.0,150.0,142.85714285714286,144.1
2022-10-23,S001,P0001,Electronics,East,192,136,80,135.98,83.95,10,Cloudy,0,88.37,Summer,2022,10,23,6,42,1,39.0,113.0,52.0,31.0,140.28571428571428,140.4
2022-10-24,S001,P0001,Toys,South,367,295,123,296.27,86.49,20,Cloudy,0,91.27,Spring,2022,10,24,0,43,0,136.0,353.0,300.0,148.0,143.57142857142858,143.9
2022-10-25,S001,P0001,Furniture,North,72,37,78,39.52,96.07,10,Cloudy,1,99.33,Winter,2022,10,25,1,43,0,295.0,274.0,12.0,263.0,135.28571428571428,148.8
2022-10-26,S001,P0001,Toys,East,77,39,165,50.94,22.95,20,Snowy,0,24.46,Autumn,2022,10,26,2,43,0,37.0,50.0,315.0,248.0,101.42857142857143,141.26666666666668
2022-10-27,S001,P0001,Toys,North,304,248,144,254.9,72.39,20,Cloudy,0,76.3,Summer,2022,10,27,3,43,0,39.0,116.0,9.0,41.0,99.85714285714286,134.3
2022-10-28,S001,P0001,Clothing,South,361,203,86,220.81,65.56,0,Rainy,0,68.64,Summer,2022,10,28,4,43,0,248.0,37.0,317.0,36.0,118.71428571428571,141.2
2022-10-29,S001,P0001,Electronics,East,244,97,64,113.52,54.42,15,Rainy,1,59.37,Summer,2022,10,29,5,43,1,203.0,39.0,57.0,108.0,142.42857142857142,146.76666666666668
2022-10-30,S001,P0001,Groceries,North,352,70,195,73.13,70.73,5,Cloudy,0,75.62,Summer,2022,10,30,6,43,1,97.0,136.0,113.0,59.0,150.71428571428572,146.4
2022-10-31,S001,P0001,Electronics,East,59,14,199,16.22,20.5,5,Cloudy,1,20.73,Autumn,2022,10,31,0,44,0,70.0,295.0,353.0,201.0,141.28571428571428,146.76666666666668
2022-11-01,S001,P0001,Groceries,South,187,171,54,180.04,67.35,15,Rainy,1,64.22,Winter,2022,11,1,1,44,0,14.0,37.0,274.0,336.0,101.14285714285714,140.53333333333333
2022-11-02,S001,P0001,Toys,South,414,136,90,155.19,55.6,5,Sunny,1,52.77,Autumn,2022,11,2,2,44,0,171.0,39.0,50.0,125.0,120.28571428571429,135.03333333333333
2022-11-03,S001,P0001,Electronics,South,341,179,92,180.53,47.34,5,Snowy,0,42.41,Spring,2022,11,3,3,44,0,136.0,248.0,116.0,17.0,134.14285714285714,135.4
2022-11-04,S001,P0001,Clothing,West,207,161,71,171.29,57.43,10,Sunny,1,53.14,Autumn,2022,11,4,4,44,0,179.0,203.0,37.0,25.0,124.28571428571429,140.8
2022-11-05,S001,P0001,Electronics,East,386,305,167,320.49,68.07,15,Cloudy,0,71.62,Spring,2022,11,5,5,44,1,161.0,97.0,39.0,39.0,118.28571428571429,145.33333333333334
2022-11-06,S001,P0001,Groceries,West,403,171,94,175.63,72.66,20,Snowy,0,67.92,Winter,2022,11,6,6,44,1,305.0,70.0,136.0,322.0,148.0,154.2
2022-11-07,S001,P0001,Groceries,West,176,112,62,131.48,36.66,5,Sunny,1,41.25,Summer,2022,11,7,0,45,0,171.0,14.0,295.0,169.0,162.42857142857142,149.16666666666666
2022-11-08,S001,P0001,Furniture,West,244,139,23,132.1,26.01,15,Cloudy,1,26.27,Summer,2022,11,8,1,45,0,112.0,171.0,37.0,52.0,176.42857142857142,147.26666666666668
2022-11-09,S001,P0001,Electronics,North,462,105,132,120.83,64.86,5,Rainy,0,65.06,Winter,2022,11,9,2,45,0,139.0,136.0,39.0,300.0,171.85714285714286,150.16666666666666
2022-11-10,S001,P0001,Groceries,North,319,30,58,37.94,16.23,15,Sunny,0,16.97,Autumn,2022,11,10,3,45,0,105.0,179.0,248.0,12.0,167.42857142857142,143.66666666666666
2022-11-11,S001,P0001,Clothing,South,101,77,154,84.96,34.73,5,Cloudy,0,32.96,Summer,2022,11,11,4,45,0,30.0,161.0,203.0,315.0,146.14285714285714,144.26666666666668
2022-11-12,S001,P0001,Electronics,West,238,123,138,138.71,70.68,10,Rainy,0,66.75,Summer,2022,11,12,5,45,1,77.0,305.0,97.0,9.0,134.14285714285714,136.33333333333334
2022-11-13,S001,P0001,Groceries,West,494,79,197,72.66,50.52,15,Rainy,0,46.51,Summer,2022,11,13,6,45,1,123.0,171.0,70.0,317.0,108.14285714285714,140.13333333333333
2022-11-14,S001,P0001,Furniture,East,99,8,161,22.47,77.41,0,Cloudy,1,74.8,Winter,2022,11,14,0,46,0,79.0,112.0,14.0,57.0,95.0,132.2
